id,date,len,MDD,NDD,Height,Ratio$_{head-final}$,treeDegree,#Leaves,degreeVar,degreeMean,depthVar,depthMean,d$_{head-final}$,#Crossings,Height$_{dependency}$,d$_{root}$,d$_{randomTree}$
1860-56173,1867-03-20,52,4.955555555555556,0.660385006834721,9.0,0.7129464285714285,7,30,2.6734404536862,0.9782608695652174,3.1044423440453683,4.065217391304348,18,0,86,2,68.0
1860-93311,1867-03-20,12,3.3,0.00502516792675071,3.0,0.6666666666666666,5,8,2.628099173553719,0.9090909090909091,0.4132231404958678,1.3636363636363635,2,0,14,1,14.0
1860-48563,1867-03-20,15,3.7142857142857144,0.2768405262078039,4.0,0.8333333333333334,4,4,1.859375,0.875,0.734375,1.375,6,0,15,3,17.0
1860-29746,1867-03-20,61,4.519230769230769,2.4124046666672747,7.0,0.7777777777777779,6,35,2.8109647561409763,0.9811320754716981,1.9209683161267348,3.2452830188679247,34,3,141,48,79.0
1860-66569,1867-03-20,17,2.2142857142857144,0.9056688159611901,4.0,0.5694444444444444,4,9,1.795555555555556,0.9333333333333333,0.728888888888889,1.9333333333333333,7,0,16,2,21.0
1860-1893,1867-03-20,17,3.357142857142857,0.14293482845630512,5.0,0.625,5,11,2.9955555555555557,0.9333333333333333,1.1288888888888888,1.9333333333333333,6,0,23,1,21.0
1860-80965,1867-03-20,71,4.45,2.39431365897333,10.0,0.8241666666666667,9,41,3.3276001074979833,0.9836065573770492,5.291050792797634,4.409836065573771,37,11,133,39,92.0
1860-53416,1867-03-20,12,1.5,1.0397207708399179,5.0,0.375,2,4,0.9876543209876544,0.8888888888888888,1.7283950617283952,2.2222222222222223,9,0,10,2,15.0
1860-505,1867-03-20,15,4.166666666666667,0.2019319133705951,6.0,0.8666666666666666,5,8,2.224852071005917,0.9230769230769231,2.21301775147929,2.3076923076923075,2,0,23,2,18.0
1860-37802,1867-03-20,60,4.235294117647059,0.8787426746108471,8.0,0.7192810457516341,9,35,3.4419378698224863,0.9807692307692307,2.9330621301775155,3.0961538461538463,18,1,69,2,76.0
1860-45440,1867-03-23,52,3.302325581395349,1.8964155114506176,8.0,0.7192063492063492,7,29,2.7949380165289246,0.9772727272727273,3.4065082644628095,3.159090909090909,22,3,61,11,68.0
1860-35967,1867-03-23,62,4.882352941176471,1.887860732327327,6.0,0.7026315789473684,6,32,2.5573224852071013,0.9807692307692307,1.412352071005917,2.826923076923077,20,2,73,20,80.0
1860-69391,1867-03-23,50,4.790697674418604,1.36513953470303,8.0,0.8194444444444444,8,29,3.0676652892561975,0.9772727272727273,2.5552685950413223,2.8863636363636362,15,1,87,8,65.0
1860-6644,1867-03-23,61,3.759259259259259,1.0260182504186952,9.0,0.8209273182957394,7,36,3.181487603305787,0.9818181818181818,3.4895867768595052,4.236363636363636,44,2,68,2,81.0
1860-50451,1867-03-23,50,3.6744186046511627,1.6304206704656443,7.0,0.7355555555555555,8,29,3.0222107438016526,0.9772727272727273,2.3279958677685952,3.1136363636363638,23,1,57,8,65.0
1860-120537,1867-03-23,17,2.642857142857143,0.9314706618561942,4.0,0.7000000000000001,6,10,2.7288888888888896,0.9333333333333333,0.6400000000000001,1.6,4,0,17,3,20.0
1860-118821,1867-03-23,16,2.769230769230769,1.1056780400301063,5.0,0.875,4,8,1.6377551020408159,0.9285714285714286,1.1428571428571428,2.0,4,0,25,5,19.0
1860-109103,1867-03-23,71,4.6875,0.888867833931262,10.0,0.7911904761904762,10,44,3.7382248520710055,0.9846153846153847,4.500828402366864,3.7384615384615385,30,1,71,2,92.0
