id,date,len,MDD,NDD,Height,Ratio$_{head-final}$,treeDegree,#Leaves,degreeVar,degreeMean,depthVar,depthMean,d$_{head-final}$,#Crossings,Height$_{dependency}$,d$_{root}$,d$_{randomTree}$
1860-90929,1867-03-19,20,2.5,0.8468895304339258,5.0,0.5357142857142857,4,9,1.7024221453287196,0.9411764705882353,1.301038062283737,2.411764705882353,10,0,19,2,24.0
1860-59466,1867-03-19,15,2.5833333333333335,1.22927385864765,3.0,0.8541666666666666,6,9,3.3017751479289945,0.9230769230769231,0.3905325443786982,1.3846153846153846,4,0,16,6,17.0
1860-29746,1867-03-20,61,3.673076923076923,2.4323700280440983,9.0,0.7280701754385964,6,34,2.6222855108579575,0.9811320754716981,3.30437878248487,3.547169811320755,20,0,98,33,77.0
1860-48563,1867-03-20,15,3.142857142857143,0.4438946108709702,4.0,0.7222222222222222,3,4,1.359375,0.875,0.984375,1.625,9,1,19,3,14.0
1860-119763,1867-03-20,7,1.4,1.2525546785527597,3.0,0.6666666666666666,2,3,0.8055555555555555,0.8333333333333334,0.5555555555555557,1.3333333333333333,3,0,7,4,6.0
1860-93311,1867-03-20,12,2.9,0.48081048968672974,3.0,0.7333333333333334,5,8,2.628099173553719,0.9090909090909091,0.4132231404958678,1.3636363636363635,2,0,14,2,14.0
1860-46103,1867-03-20,40,5.454545454545454,1.4207560734354556,7.0,0.8717948717948717,6,21,2.381487889273356,0.9705882352941176,2.616782006920415,2.9705882352941178,11,0,71,15,47.0
1860-119757,1867-03-20,15,2.4166666666666665,1.3730405730599513,5.0,0.8333333333333333,4,8,1.763313609467456,0.9230769230769231,1.455621301775148,2.076923076923077,8,3,20,7,16.0
1860-1893,1867-03-20,17,3.357142857142857,0.14293482845630512,5.0,0.625,5,11,2.9955555555555557,0.9333333333333333,1.1288888888888888,1.9333333333333333,6,0,23,1,18.0
1860-105369,1867-03-20,40,3.914285714285714,0.7737001951693163,7.0,0.8601190476190476,7,24,2.971450617283951,0.9722222222222222,1.8233024691358024,3.3055555555555554,9,0,49,2,51.0
1860-114414,1867-03-20,72,4.753846153846154,2.3926593973632584,8.0,0.8597308488612837,7,43,2.8331037649219466,0.9848484848484849,2.795224977043159,3.515151515151515,20,5,118,41,97.0
1860-56173,1867-03-20,52,4.888888888888889,0.6739292319424782,10.0,0.6808123249299719,7,29,2.5430056710775037,0.9782608695652174,4.289697542533082,4.282608695652174,20,0,86,2,66.0
1860-42708,1867-03-20,5,1.3333333333333333,1.0986122886681098,3.0,1.0,2,2,0.6875,0.75,0.5,1.0,2,0,7,4,5.0
1860-66569,1867-03-20,17,2.2142857142857144,0.9056688159611901,4.0,0.5694444444444444,4,9,1.795555555555556,0.9333333333333333,0.728888888888889,1.9333333333333333,7,0,16,2,20.0
1860-11438,1867-03-20,50,4.465116279069767,0.7423731509048842,6.0,0.8380952380952381,9,32,4.294938016528925,0.9772727272727273,1.5371900826446279,3.090909090909091,10,0,57,2,66.0
1860-37802,1867-03-20,60,5.0588235294117645,0.7010614973733947,8.0,0.7100694444444444,9,36,3.6342455621301784,0.9807692307692307,2.6538461538461537,3.0,17,5,69,2,77.0
1860-4513,1867-03-20,7,3.0,0.6931471805599453,2.0,1.0,5,5,3.4722222222222214,0.8333333333333334,0.13888888888888892,0.8333333333333334,2,0,11,6,6.0
1860-42701,1867-03-20,22,3.9444444444444446,1.622172589299781,5.0,0.675,8,15,4.470914127423822,0.9473684210526315,1.523545706371191,2.0526315789473686,6,0,53,21,23.0
1860-42704,1867-03-20,30,3.730769230769231,0.6778775828002365,6.0,0.6458333333333333,6,19,3.072702331961591,0.9629629629629629,1.728395061728395,2.5555555555555554,11,0,38,2,37.0
1860-80965,1867-03-20,71,3.933333333333333,2.5177305123479696,8.0,0.8453463203463204,7,39,2.7374361730717536,0.9836065573770492,2.216608438591776,3.5245901639344264,19,0,108,39,88.0
1860-53416,1867-03-20,12,1.75,0.8855700910126596,4.0,0.4583333333333333,3,4,1.2098765432098766,0.8888888888888888,0.8888888888888888,1.6666666666666667,7,0,10,2,12.0
1860-505,1867-03-20,15,4.0,0.24275390789085033,6.0,0.8666666666666666,4,8,1.7633136094674557,0.9230769230769231,2.4023668639053253,2.4615384615384617,2,0,23,2,16.0
1860-40885,1867-03-20,30,5.0,1.7032582715698779,7.0,0.7133333333333333,5,15,1.8831360946745563,0.9615384615384616,2.8417159763313617,3.6538461538461537,16,0,102,29,36.0
1860-12701,1867-03-20,62,9.851851851851851,1.7631794309499158,6.0,0.8119047619047619,10,41,4.199669421487605,0.9818181818181818,1.194710743801653,2.5272727272727273,15,0,127,60,83.0
1860-64958,1867-03-20,41,3.1714285714285713,0.9841509196851073,7.0,0.7192307692307693,5,23,2.5825617283950617,0.9722222222222222,2.2121913580246915,3.1944444444444446,14,0,50,2,55.0
1860-118799,1867-03-23,6,1.25,1.2747225854627857,3.0,0.75,2,3,0.9600000000000002,0.8,0.56,1.2,2,0,7,4,7.0
1860-73679,1867-03-23,7,1.2,1.2628643221541278,3.0,0.6666666666666666,2,3,0.8055555555555555,0.8333333333333334,0.5555555555555557,1.3333333333333333,4,0,6,3,5.0
1860-69391,1867-03-23,50,4.5813953488372094,1.4098119747546225,9.0,0.772063492063492,7,29,2.840392561983471,0.9772727272727273,4.140495867768595,3.3636363636363638,17,0,75,8,65.0
1860-118821,1867-03-23,16,2.769230769230769,1.1056780400301063,5.0,0.875,4,8,1.6377551020408159,0.9285714285714286,1.1428571428571428,2.0,4,0,25,5,20.0
1860-35970,1867-03-23,41,5.264705882352941,0.8097959300800586,8.0,0.7222222222222222,4,23,2.2563265306122453,0.9714285714285714,3.4971428571428573,3.4,14,0,80,4,51.0
1860-50442,1867-03-23,20,2.125,1.2121410139857827,6.0,0.7261904761904762,4,10,1.7024221453287196,0.9411764705882353,1.7577854671280277,2.3529411764705883,8,0,20,3,22.0
