len_group,metric,MannKendall,p,slope,Parser,Corpus
60,Height,1,1.812244365906324e-05,0.0,biaffine,DeuParl (de)
60,Ratio$_{head-final}$,2,0.0,-1.355148721506356e-05,biaffine,DeuParl (de)
60,treeDegree,2,2.220446049250313e-16,0.0,biaffine,DeuParl (de)
60,#Leaves,2,0.0,0.0,biaffine,DeuParl (de)
60,degreeVar,2,0.0,-7.619229163302718e-05,biaffine,DeuParl (de)
60,degreeMean,2,5.4803936722080955e-08,0.0,biaffine,DeuParl (de)
60,depthVar,1,5.894100447090267e-05,8.636081626402293e-05,biaffine,DeuParl (de)
60,depthMean,1,2.501110429875553e-12,7.879108119612063e-05,biaffine,DeuParl (de)
60,d$_{head-final}$,1,2.9753977059954195e-14,0.0005053057099545,biaffine,DeuParl (de)
60,#Crossings,2,0.0166086663509097,0.0,biaffine,DeuParl (de)
60,Height$_{dependency}$,1,3.519747816627117e-05,0.0009615384615384,biaffine,DeuParl (de)
60,d$_{root}$,2,0.012920798889016,0.0,biaffine,DeuParl (de)
60,d$_{randomTree}$,0,0.2898544276822261,0.0,biaffine,DeuParl (de)
70,mDD,1,0.005847099275865,3.577582918493719e-05,biaffine,DeuParl (de)
70,nDD,2,6.487716028846791e-07,-4.914994633511158e-05,biaffine,DeuParl (de)
70,Height,1,4.196532006339737e-07,0.0,biaffine,DeuParl (de)
70,Ratio$_{head-final}$,2,0.0,-1.4761746405767376e-05,biaffine,DeuParl (de)
70,treeDegree,2,0.0,0.0,biaffine,DeuParl (de)
70,#Leaves,2,0.0,-0.0004115226337448,biaffine,DeuParl (de)
70,degreeVar,2,0.0,-8.08850537378092e-05,biaffine,DeuParl (de)
70,degreeMean,2,2.74680056477905e-10,0.0,biaffine,DeuParl (de)
70,depthVar,1,1.5948942517551856e-05,9.736610832258916e-05,biaffine,DeuParl (de)
70,depthMean,1,0.0,0.0001075897127268,biaffine,DeuParl (de)
70,d$_{head-final}$,1,0.0,0.0008032128514056,biaffine,DeuParl (de)
70,#Crossings,0,0.1620026609567375,0.0,biaffine,DeuParl (de)
70,Height$_{dependency}$,1,0.0060754736080907,0.0006402048655569,biaffine,DeuParl (de)
70,d$_{root}$,2,1.2976945381826256e-05,0.0,biaffine,DeuParl (de)
70,d$_{randomTree}$,0,0.8644154168678115,0.0,biaffine,DeuParl (de)
5,mDD,1,4.2410519540680986e-14,0.0,corenlp,DeuParl (de)
5,nDD,2,7.172040739078511e-14,-1.0170101488597051e-05,corenlp,DeuParl (de)
5,Height,2,5.958322724097798e-11,0.0,corenlp,DeuParl (de)
5,Ratio$_{head-final}$,0,0.5914662632888257,0.0,corenlp,DeuParl (de)
5,treeDegree,1,0.0,0.0,corenlp,DeuParl (de)
5,#Leaves,1,1.6431300764452317e-14,0.0,corenlp,DeuParl (de)
5,degreeVar,1,0.0,0.0,corenlp,DeuParl (de)
5,degreeMean,0,0.0556183872661397,0.0,corenlp,DeuParl (de)
5,depthVar,2,0.0,0.0,corenlp,DeuParl (de)
5,depthMean,2,4.669598041573407e-10,0.0,corenlp,DeuParl (de)
5,d$_{head-final}$,2,0.0003447151436106,0.0,corenlp,DeuParl (de)
5,#Crossings,0,1.0,0.0,corenlp,DeuParl (de)
5,Height$_{dependency}$,1,0.0144836639672978,0.0,corenlp,DeuParl (de)
5,d$_{root}$,0,0.2607057719354178,0.0,corenlp,DeuParl (de)
5,d$_{randomTree}$,0,0.3616793931800988,0.0,corenlp,DeuParl (de)
10,mDD,1,4.534741671058384e-08,5.255965520866164e-05,corenlp,DeuParl (de)
10,nDD,2,0.0318970027382812,-1.0504876060035584e-05,corenlp,DeuParl (de)
10,Height,2,0.0116875380493921,0.0,corenlp,DeuParl (de)
10,Ratio$_{head-final}$,1,0.0028370190676076,0.0,corenlp,DeuParl (de)
10,treeDegree,1,5.9749163471067845e-05,0.0,corenlp,DeuParl (de)
10,#Leaves,1,3.996651898319215e-10,0.0,corenlp,DeuParl (de)
10,degreeVar,1,9.012410684405837e-08,4.253472222222209e-05,corenlp,DeuParl (de)
10,degreeMean,1,0.000650869643751,0.0,corenlp,DeuParl (de)
10,depthVar,2,0.0012824396773039,-8.05255961876171e-06,corenlp,DeuParl (de)
10,depthMean,2,0.0098073994353591,0.0,corenlp,DeuParl (de)
10,d$_{head-final}$,2,0.0001807147065091,0.0,corenlp,DeuParl (de)
10,#Crossings,0,1.0,0.0,corenlp,DeuParl (de)
10,Height$_{dependency}$,1,0.0003158752396477,0.0,corenlp,DeuParl (de)
10,d$_{root}$,1,0.0292094998126781,0.0,corenlp,DeuParl (de)
10,d$_{randomTree}$,0,0.8849164535071423,0.0,corenlp,DeuParl (de)
15,mDD,1,0.0036061176270063,3.108959541818795e-05,corenlp,DeuParl (de)
15,nDD,0,0.5964284051671487,2.946693068841983e-06,corenlp,DeuParl (de)
15,Height,0,0.0548603246924326,0.0,corenlp,DeuParl (de)
15,Ratio$_{head-final}$,1,0.0133031459605788,4.943903179459393e-06,corenlp,DeuParl (de)
15,treeDegree,0,0.0527245258973623,0.0,corenlp,DeuParl (de)
15,#Leaves,1,0.004673432708099,0.0,corenlp,DeuParl (de)
15,degreeVar,1,0.043946558286565,6.433186361300094e-06,corenlp,DeuParl (de)
15,degreeMean,1,0.017984046091011,0.0,corenlp,DeuParl (de)
15,depthVar,2,0.0378009404328323,-1.3312942711925011e-05,corenlp,DeuParl (de)
15,depthMean,0,0.1331924100998156,0.0,corenlp,DeuParl (de)
15,d$_{head-final}$,2,0.0047951352378148,0.0,corenlp,DeuParl (de)
15,#Crossings,0,1.0,0.0,corenlp,DeuParl (de)
15,Height$_{dependency}$,1,0.0077697757033479,0.0,corenlp,DeuParl (de)
15,d$_{root}$,0,0.0616105400955744,0.0,corenlp,DeuParl (de)
15,d$_{randomTree}$,0,0.9143095419094948,0.0,corenlp,DeuParl (de)
20,mDD,1,0.0332145777061037,2.341701011614829e-05,corenlp,DeuParl (de)
20,nDD,0,0.2721765635675273,-7.681398561932965e-06,corenlp,DeuParl (de)
20,Height,0,0.6158842139542375,0.0,corenlp,DeuParl (de)
20,Ratio$_{head-final}$,0,0.9481396743021776,0.0,corenlp,DeuParl (de)
20,treeDegree,0,0.901127365717195,0.0,corenlp,DeuParl (de)
20,#Leaves,0,0.4245050771845189,0.0,corenlp,DeuParl (de)
20,degreeVar,0,0.9874689781893164,0.0,corenlp,DeuParl (de)
20,degreeMean,0,0.0889105174160516,0.0,corenlp,DeuParl (de)
20,depthVar,0,0.8498729883335916,8.208736655444068e-08,corenlp,DeuParl (de)
20,depthMean,0,0.6623072799035303,0.0,corenlp,DeuParl (de)
20,d$_{head-final}$,0,0.7717909971332417,0.0,corenlp,DeuParl (de)
20,#Crossings,0,1.0,0.0,corenlp,DeuParl (de)
20,Height$_{dependency}$,0,0.0960303985369672,0.0,corenlp,DeuParl (de)
20,d$_{root}$,0,0.8141547844861923,0.0,corenlp,DeuParl (de)
20,d$_{randomTree}$,0,0.827618204623426,0.0,corenlp,DeuParl (de)
30,mDD,1,0.0050253352315301,3.630730502977201e-05,corenlp,DeuParl (de)
30,nDD,2,0.0002686300567795,-3.0114941962056577e-05,corenlp,DeuParl (de)
30,Height,0,0.4687086231232609,0.0,corenlp,DeuParl (de)
30,Ratio$_{head-final}$,0,0.5516653980768198,-9.358012283399572e-07,corenlp,DeuParl (de)
30,treeDegree,0,0.8999821720308936,0.0,corenlp,DeuParl (de)
30,#Leaves,0,0.9583410017219172,0.0,corenlp,DeuParl (de)
30,degreeVar,0,0.6047498255594781,-6.186522876106735e-19,corenlp,DeuParl (de)
30,degreeMean,1,0.0037184378990136,0.0,corenlp,DeuParl (de)
30,depthVar,0,0.684590365661754,5.422120316652842e-06,corenlp,DeuParl (de)
30,depthMean,0,0.5621205915492822,3.1487386788623197e-06,corenlp,DeuParl (de)
30,d$_{head-final}$,0,0.5622327449497075,0.0,corenlp,DeuParl (de)
30,#Crossings,0,1.0,0.0,corenlp,DeuParl (de)
30,Height$_{dependency}$,0,0.1655762935489009,0.0,corenlp,DeuParl (de)
30,d$_{root}$,2,0.0110725232594008,0.0,corenlp,DeuParl (de)
30,d$_{randomTree}$,0,0.3461851761708696,0.0,corenlp,DeuParl (de)
40,mDD,1,0.0089894460703683,3.4736538459347234e-05,corenlp,DeuParl (de)
40,nDD,0,0.1721502907256553,-1.1791627396599096e-05,corenlp,DeuParl (de)
40,Height,0,0.0728570114861306,0.0,corenlp,DeuParl (de)
40,Ratio$_{head-final}$,2,0.0031502935230689,-4.433108700839574e-06,corenlp,DeuParl (de)
40,treeDegree,2,0.0073219116929563,0.0,corenlp,DeuParl (de)
40,#Leaves,2,0.005244645834753,0.0,corenlp,DeuParl (de)
40,degreeVar,2,0.008822788661623,-2.4260067928190116e-05,corenlp,DeuParl (de)
40,degreeMean,0,0.8610586517709702,0.0,corenlp,DeuParl (de)
40,depthVar,0,0.0512476996395863,3.751458323718628e-05,corenlp,DeuParl (de)
40,depthMean,1,0.0129380698330425,2.946953367017765e-05,corenlp,DeuParl (de)
40,d$_{head-final}$,1,0.0011276449604769,0.0,corenlp,DeuParl (de)
40,#Crossings,0,1.0,0.0,corenlp,DeuParl (de)
40,Height$_{dependency}$,1,0.0027164715331697,0.0003085467448318,corenlp,DeuParl (de)
40,d$_{root}$,0,0.6541406777625929,0.0,corenlp,DeuParl (de)
40,d$_{randomTree}$,0,0.4071457873265396,0.0,corenlp,DeuParl (de)
50,mDD,1,2.585512041952676e-05,5.7197285888372615e-05,corenlp,DeuParl (de)
50,nDD,2,0.0222341684898725,-2.044963787660846e-05,corenlp,DeuParl (de)
50,Height,0,0.3188798656308456,0.0,corenlp,DeuParl (de)
50,Ratio$_{head-final}$,2,0.0015247142506402,-4.44207533759771e-06,corenlp,DeuParl (de)
50,treeDegree,2,0.0286799079871635,0.0,corenlp,DeuParl (de)
50,#Leaves,2,0.0027929731960989,0.0,corenlp,DeuParl (de)
50,degreeVar,2,0.0005071877402129,-3.0568737155498e-05,corenlp,DeuParl (de)
50,degreeMean,0,0.7704416157995246,0.0,corenlp,DeuParl (de)
50,depthVar,0,0.2648308654774496,-2.675374366801476e-05,corenlp,DeuParl (de)
50,depthMean,0,0.84744678502813,1.4687038373693816e-06,corenlp,DeuParl (de)
50,d$_{head-final}$,1,0.0016572168134247,0.0,corenlp,DeuParl (de)
50,#Crossings,0,1.0,0.0,corenlp,DeuParl (de)
50,Height$_{dependency}$,1,3.203665251350074e-05,0.0006142506142506,corenlp,DeuParl (de)
50,d$_{root}$,0,0.3776865546016581,0.0,corenlp,DeuParl (de)
50,d$_{randomTree}$,0,0.2374876864059734,0.0,corenlp,DeuParl (de)
60,mDD,1,0.0231651776810317,3.163200426498968e-05,corenlp,DeuParl (de)
60,nDD,0,0.2009712434631438,-1.178037314174281e-05,corenlp,DeuParl (de)
60,Height,0,0.6443096653968141,0.0,corenlp,DeuParl (de)
60,Ratio$_{head-final}$,2,2.6257817253849683e-08,-7.235346187889808e-06,corenlp,DeuParl (de)
60,treeDegree,2,0.0316213618058116,0.0,corenlp,DeuParl (de)
60,#Leaves,2,1.4268424854080308e-05,0.0,corenlp,DeuParl (de)
60,degreeVar,2,1.3339295659164918e-06,-4.217263290157765e-05,corenlp,DeuParl (de)
60,degreeMean,0,0.3192285963049945,0.0,corenlp,DeuParl (de)
60,depthVar,0,0.6800155531076253,1.2470187789552792e-05,corenlp,DeuParl (de)
60,depthMean,0,0.1906497156356783,2.157847425299789e-05,corenlp,DeuParl (de)
60,d$_{head-final}$,1,1.1750866431015083e-06,0.0,corenlp,DeuParl (de)
60,#Crossings,0,1.0,0.0,corenlp,DeuParl (de)
60,Height$_{dependency}$,0,0.0528031088126956,0.0,corenlp,DeuParl (de)
60,d$_{root}$,0,0.5576659976668679,0.0,corenlp,DeuParl (de)
60,d$_{randomTree}$,0,0.935743193614032,0.0,corenlp,DeuParl (de)
70,mDD,0,0.0792098277158799,2.479129139405576e-05,corenlp,DeuParl (de)
70,nDD,0,0.0684746015222241,-1.7237438197460554e-05,corenlp,DeuParl (de)
70,Height,0,0.9015528657151896,0.0,corenlp,DeuParl (de)
70,Ratio$_{head-final}$,2,3.8034217997307e-09,-7.360947310116372e-06,corenlp,DeuParl (de)
70,treeDegree,2,6.167967667836116e-05,0.0,corenlp,DeuParl (de)
70,#Leaves,2,4.379464266790478e-07,0.0,corenlp,DeuParl (de)
70,degreeVar,2,3.606541731926427e-09,-4.871942895252075e-05,corenlp,DeuParl (de)
70,degreeMean,0,0.0543348761000852,0.0,corenlp,DeuParl (de)
70,depthVar,0,0.5276271234006695,-2.330294145641319e-05,corenlp,DeuParl (de)
70,depthMean,0,0.1869218963041303,2.5637774949944167e-05,corenlp,DeuParl (de)
70,d$_{head-final}$,1,1.2648548874949483e-11,0.0004428697962798,corenlp,DeuParl (de)
70,#Crossings,0,1.0,0.0,corenlp,DeuParl (de)
70,Height$_{dependency}$,0,0.17784970124798,0.0,corenlp,DeuParl (de)
70,d$_{root}$,0,0.1376635144083677,0.0,corenlp,DeuParl (de)
70,d$_{randomTree}$,0,0.0965309982576556,0.0,corenlp,DeuParl (de)
5,mDD,1,2.220446049250313e-16,2.308802378030469e-05,stackpointer,DeuParl (de)
5,nDD,2,0.0,-1.78347555898765e-05,stackpointer,DeuParl (de)
5,Height,2,1.8805401680310748e-11,0.0,stackpointer,DeuParl (de)
5,Ratio$_{head-final}$,0,0.7752070468235561,0.0,stackpointer,DeuParl (de)
5,treeDegree,1,0.0,0.0,stackpointer,DeuParl (de)
5,#Leaves,1,0.0,0.0,stackpointer,DeuParl (de)
5,degreeVar,1,0.0,6.326880779147196e-05,stackpointer,DeuParl (de)
5,degreeMean,1,0.0487422440599336,0.0,stackpointer,DeuParl (de)
5,depthVar,2,0.0,-2.648655807177808e-06,stackpointer,DeuParl (de)
5,depthMean,2,6.306066779870889e-14,0.0,stackpointer,DeuParl (de)
5,d$_{head-final}$,2,2.434156791242259e-06,0.0,stackpointer,DeuParl (de)
5,#Crossings,0,1.0,0.0,stackpointer,DeuParl (de)
5,Height$_{dependency}$,1,0.0096302484680261,0.0,stackpointer,DeuParl (de)
5,d$_{root}$,0,0.8139683149073205,0.0,stackpointer,DeuParl (de)
5,d$_{randomTree}$,0,0.1825739509382349,0.0,stackpointer,DeuParl (de)
10,mDD,1,1.685995787426009e-09,5.868544600938973e-05,stackpointer,DeuParl (de)
10,nDD,2,2.5176445688002147e-05,-2.062675369501804e-05,stackpointer,DeuParl (de)
10,Height,0,0.4856292404539022,0.0,stackpointer,DeuParl (de)
10,Ratio$_{head-final}$,0,0.130153135084746,0.0,stackpointer,DeuParl (de)
10,treeDegree,1,0.0023820423059739,0.0,stackpointer,DeuParl (de)
10,#Leaves,1,1.4710609841372957e-08,0.0,stackpointer,DeuParl (de)
10,degreeVar,1,7.499026642987516e-06,2.3869840080946523e-05,stackpointer,DeuParl (de)
10,degreeMean,1,0.0015987670892856,0.0,stackpointer,DeuParl (de)
10,depthVar,0,0.3647337541735846,0.0,stackpointer,DeuParl (de)
10,depthMean,0,0.1511327356982053,0.0,stackpointer,DeuParl (de)
10,d$_{head-final}$,2,0.004708478965034,0.0,stackpointer,DeuParl (de)
10,#Crossings,2,0.0246375285485513,0.0,stackpointer,DeuParl (de)
10,Height$_{dependency}$,1,0.0045455253683901,0.0,stackpointer,DeuParl (de)
10,d$_{root}$,0,0.26596237871305,0.0,stackpointer,DeuParl (de)
10,d$_{randomTree}$,0,0.6800739544424224,0.0,stackpointer,DeuParl (de)
15,mDD,1,0.0092340426337669,2.7345939816698785e-05,stackpointer,DeuParl (de)
15,nDD,0,0.7937592486844878,-1.0410211862466338e-06,stackpointer,DeuParl (de)
15,Height,0,0.935066954990492,0.0,stackpointer,DeuParl (de)
15,Ratio$_{head-final}$,0,0.6249213292370333,0.0,stackpointer,DeuParl (de)
15,treeDegree,0,0.2994994132723567,0.0,stackpointer,DeuParl (de)
15,#Leaves,0,0.221133293244538,0.0,stackpointer,DeuParl (de)
15,degreeVar,0,0.9294417348737358,0.0,stackpointer,DeuParl (de)
15,degreeMean,0,0.0598234556962806,0.0,stackpointer,DeuParl (de)
15,depthVar,0,0.907637602091804,0.0,stackpointer,DeuParl (de)
15,depthMean,0,0.9761311538963422,0.0,stackpointer,DeuParl (de)
15,d$_{head-final}$,0,0.3126584750352674,0.0,stackpointer,DeuParl (de)
15,#Crossings,2,0.0415281624860137,0.0,stackpointer,DeuParl (de)
15,Height$_{dependency}$,0,0.0808423757017342,0.0,stackpointer,DeuParl (de)
15,d$_{root}$,0,0.2535646480180413,0.0,stackpointer,DeuParl (de)
15,d$_{randomTree}$,0,0.7900432865231728,0.0,stackpointer,DeuParl (de)
20,mDD,1,0.0120282986038029,2.7917364600781587e-05,stackpointer,DeuParl (de)
20,nDD,0,0.0585178379914792,-1.2741995419154953e-05,stackpointer,DeuParl (de)
20,Height,0,0.9509257043855286,0.0,stackpointer,DeuParl (de)
20,Ratio$_{head-final}$,0,0.4824536028819204,-6.417661404183694e-07,stackpointer,DeuParl (de)
20,treeDegree,2,0.0061954803877568,0.0,stackpointer,DeuParl (de)
20,#Leaves,2,0.0199930319464947,0.0,stackpointer,DeuParl (de)
20,degreeVar,2,0.0168939882238547,-1.6041191703952393e-05,stackpointer,DeuParl (de)
20,degreeMean,0,0.5312050964020669,0.0,stackpointer,DeuParl (de)
20,depthVar,0,0.3227990388586672,-8.456228883104747e-06,stackpointer,DeuParl (de)
20,depthMean,0,0.87579325105101,0.0,stackpointer,DeuParl (de)
20,d$_{head-final}$,0,0.5056341721014965,0.0,stackpointer,DeuParl (de)
20,#Crossings,2,0.0062874876120153,0.0,stackpointer,DeuParl (de)
20,Height$_{dependency}$,0,0.3878955574496046,0.0,stackpointer,DeuParl (de)
20,d$_{root}$,0,0.7322320463749263,0.0,stackpointer,DeuParl (de)
20,d$_{randomTree}$,0,0.5744474202403576,0.0,stackpointer,DeuParl (de)
30,mDD,0,0.1763730647323316,1.5827793605571222e-05,stackpointer,DeuParl (de)
30,nDD,2,0.0307160351025246,-1.689810685865767e-05,stackpointer,DeuParl (de)
30,Height,1,6.489668119247227e-05,0.0,stackpointer,DeuParl (de)
30,Ratio$_{head-final}$,2,4.004774329735561e-05,-5.799387241822281e-06,stackpointer,DeuParl (de)
30,treeDegree,2,2.632901360266615e-06,0.0,stackpointer,DeuParl (de)
30,#Leaves,2,0.0004813966133763,0.0,stackpointer,DeuParl (de)
30,degreeVar,2,1.970434468256954e-06,-4.391924630302704e-05,stackpointer,DeuParl (de)
30,degreeMean,0,0.3341257368664529,0.0,stackpointer,DeuParl (de)
30,depthVar,1,0.0001786228996305,4.975443076859786e-05,stackpointer,DeuParl (de)
30,depthMean,1,1.2640633983984628e-07,4.301024755144792e-05,stackpointer,DeuParl (de)
30,d$_{head-final}$,1,3.699868345474755e-06,0.0,stackpointer,DeuParl (de)
30,#Crossings,0,0.7163947207694661,0.0,stackpointer,DeuParl (de)
30,Height$_{dependency}$,1,0.0020235324262702,0.0003457814661134,stackpointer,DeuParl (de)
30,d$_{root}$,0,0.0871541473633426,0.0,stackpointer,DeuParl (de)
30,d$_{randomTree}$,0,0.7114234845121346,0.0,stackpointer,DeuParl (de)
40,mDD,1,0.0003459379967656,4.443350696580693e-05,stackpointer,DeuParl (de)
40,nDD,0,0.2059521904019976,-1.0702424480371234e-05,stackpointer,DeuParl (de)
40,Height,1,0.0011920371885456,0.0,stackpointer,DeuParl (de)
40,Ratio$_{head-final}$,2,3.874611742560319e-11,-8.386202873185987e-06,stackpointer,DeuParl (de)
40,treeDegree,2,2.456096908076688e-07,0.0,stackpointer,DeuParl (de)
40,#Leaves,2,6.019629239517599e-13,0.0,stackpointer,DeuParl (de)
40,degreeVar,2,8.629732484166651e-10,-5.590594838906339e-05,stackpointer,DeuParl (de)
40,degreeMean,2,0.0032183977137791,0.0,stackpointer,DeuParl (de)
40,depthVar,1,0.0024125344701282,5.00140601557294e-05,stackpointer,DeuParl (de)
40,depthMean,1,4.3978136990086014e-05,3.836407705867543e-05,stackpointer,DeuParl (de)
40,d$_{head-final}$,1,6.730305202040654e-11,0.0,stackpointer,DeuParl (de)
40,#Crossings,0,0.2775177877225503,0.0,stackpointer,DeuParl (de)
40,Height$_{dependency}$,1,2.8407444063738296e-07,0.0008267879288962,stackpointer,DeuParl (de)
40,d$_{root}$,0,0.9848534451822148,0.0,stackpointer,DeuParl (de)
40,d$_{randomTree}$,0,0.7880953973727289,0.0,stackpointer,DeuParl (de)
50,mDD,1,0.0044527310027955,3.753661777112542e-05,stackpointer,DeuParl (de)
50,nDD,0,0.7353387469349175,-3.095444490598925e-06,stackpointer,DeuParl (de)
50,Height,1,0.0013873352231292,0.0,stackpointer,DeuParl (de)
50,Ratio$_{head-final}$,2,4.072298054325074e-13,-8.678571366295826e-06,stackpointer,DeuParl (de)
50,treeDegree,2,5.05172426112921e-08,0.0,stackpointer,DeuParl (de)
50,#Leaves,2,1.2136958105202213e-12,0.0,stackpointer,DeuParl (de)
50,degreeVar,2,4.6874726322698734e-11,-6.01695210372277e-05,stackpointer,DeuParl (de)
50,degreeMean,2,7.639478882648376e-05,0.0,stackpointer,DeuParl (de)
50,depthVar,1,0.0095045096558021,5.1928233380061805e-05,stackpointer,DeuParl (de)
50,depthMean,1,1.1103634566467235e-05,4.738266519719053e-05,stackpointer,DeuParl (de)
50,d$_{head-final}$,1,2.3502977342104717e-11,0.0,stackpointer,DeuParl (de)
50,#Crossings,0,0.1036521709285251,0.0,stackpointer,DeuParl (de)
50,Height$_{dependency}$,1,1.484684597263808e-06,0.0009086778736937,stackpointer,DeuParl (de)
50,d$_{root}$,0,0.5365108944569923,0.0,stackpointer,DeuParl (de)
50,d$_{randomTree}$,0,0.1210360624622666,0.0,stackpointer,DeuParl (de)
60,mDD,1,0.0324380415035892,3.0104961297621517e-05,stackpointer,DeuParl (de)
60,nDD,0,0.3389187381748071,-9.68989788433942e-06,stackpointer,DeuParl (de)
60,Height,1,9.6580367703325e-07,0.0,stackpointer,DeuParl (de)
60,Ratio$_{head-final}$,2,0.0,-1.2609241597688806e-05,stackpointer,DeuParl (de)
60,treeDegree,2,4.7395420921247926e-11,0.0,stackpointer,DeuParl (de)
60,#Leaves,2,0.0,0.0,stackpointer,DeuParl (de)
60,degreeVar,2,0.0,-8.060290976504256e-05,stackpointer,DeuParl (de)
60,degreeMean,2,1.7186753920039877e-06,0.0,stackpointer,DeuParl (de)
60,depthVar,1,1.8454719308280687e-06,0.0001099482902546,stackpointer,DeuParl (de)
60,depthMean,1,4.187805657807076e-11,7.81427812760789e-05,stackpointer,DeuParl (de)
60,d$_{head-final}$,1,0.0,0.0005790387955993,stackpointer,DeuParl (de)
60,#Crossings,0,0.8830317287644054,0.0,stackpointer,DeuParl (de)
60,Height$_{dependency}$,1,1.1180907111274509e-07,0.001101321585903,stackpointer,DeuParl (de)
60,d$_{root}$,0,0.6216590743604102,0.0,stackpointer,DeuParl (de)
60,d$_{randomTree}$,0,0.2713618116846987,0.0,stackpointer,DeuParl (de)
70,mDD,0,0.1903613816989779,2.0017863398439297e-05,stackpointer,DeuParl (de)
70,nDD,0,0.3247468372962769,-1.10872817255668e-05,stackpointer,DeuParl (de)
70,Height,1,0.0002041915454908,0.0,stackpointer,DeuParl (de)
70,Ratio$_{head-final}$,2,0.0,-1.4652934773507609e-05,stackpointer,DeuParl (de)
70,treeDegree,2,3.058714170833809e-09,0.0,stackpointer,DeuParl (de)
70,#Leaves,2,0.0,-0.000455373406193,stackpointer,DeuParl (de)
70,degreeVar,2,0.0,-8.650785263742635e-05,stackpointer,DeuParl (de)
70,degreeMean,2,1.701857240021809e-06,0.0,stackpointer,DeuParl (de)
70,depthVar,1,0.000131170079757,9.887216304159796e-05,stackpointer,DeuParl (de)
70,depthMean,1,6.539668806482267e-10,7.992849901822668e-05,stackpointer,DeuParl (de)
70,d$_{head-final}$,1,0.0,0.0008488964346349,stackpointer,DeuParl (de)
70,#Crossings,0,0.1018863124822078,0.0,stackpointer,DeuParl (de)
70,Height$_{dependency}$,1,0.0379167863902272,0.0003685956505713,stackpointer,DeuParl (de)
70,d$_{root}$,0,0.5270065067798713,0.0,stackpointer,DeuParl (de)
70,d$_{randomTree}$,0,0.779787658228688,0.0,stackpointer,DeuParl (de)
5,mDD,1,2.220446049250313e-16,1.968503937007876e-05,towerparse,DeuParl (de)
5,nDD,2,0.0,-1.8336323643895987e-05,towerparse,DeuParl (de)
5,Height,2,9.492939767596907e-11,0.0,towerparse,DeuParl (de)
5,Ratio$_{head-final}$,0,0.4321076637637095,0.0,towerparse,DeuParl (de)
5,treeDegree,1,0.0,0.0,towerparse,DeuParl (de)
5,#Leaves,1,0.0,0.0,towerparse,DeuParl (de)
5,degreeVar,1,0.0,5.924932459162527e-05,towerparse,DeuParl (de)
5,degreeMean,1,0.034457241812591,0.0,towerparse,DeuParl (de)
5,depthVar,2,0.0,-5.271714266976052e-20,towerparse,DeuParl (de)
5,depthMean,2,3.2709390751506358e-12,0.0,towerparse,DeuParl (de)
5,d$_{head-final}$,2,0.0001487831383826,0.0,towerparse,DeuParl (de)
5,#Crossings,0,0.1806379819308003,0.0,towerparse,DeuParl (de)
5,Height$_{dependency}$,1,0.0121006033222839,0.0,towerparse,DeuParl (de)
5,d$_{root}$,0,0.8962417359879464,0.0,towerparse,DeuParl (de)
5,d$_{randomTree}$,0,0.9190546671031664,0.0,towerparse,DeuParl (de)
10,mDD,1,3.2886289247358036e-09,5.9573454068867074e-05,towerparse,DeuParl (de)
10,nDD,2,0.0001683064544146,-1.928708234653723e-05,towerparse,DeuParl (de)
10,Height,0,0.6402106829568881,0.0,towerparse,DeuParl (de)
10,Ratio$_{head-final}$,0,0.1159454019647638,0.0,towerparse,DeuParl (de)
10,treeDegree,1,0.0009040810570744,0.0,towerparse,DeuParl (de)
10,#Leaves,1,2.9677913460091077e-09,0.0,towerparse,DeuParl (de)
10,degreeVar,1,8.188099666073256e-06,2.5815143678680457e-05,towerparse,DeuParl (de)
10,degreeMean,1,0.0005665063237856,0.0,towerparse,DeuParl (de)
10,depthVar,0,0.9875005010821484,0.0,towerparse,DeuParl (de)
10,depthMean,0,0.5261235526930466,0.0,towerparse,DeuParl (de)
10,d$_{head-final}$,0,0.1141913015586655,0.0,towerparse,DeuParl (de)
10,#Crossings,0,0.0761374895433932,0.0,towerparse,DeuParl (de)
10,Height$_{dependency}$,1,0.0005987695017213,0.0,towerparse,DeuParl (de)
10,d$_{root}$,0,0.1294536795146106,0.0,towerparse,DeuParl (de)
10,d$_{randomTree}$,0,0.922609803301588,0.0,towerparse,DeuParl (de)
15,mDD,1,0.0164662860221636,2.6513946335772523e-05,towerparse,DeuParl (de)
15,nDD,0,0.891570734607102,3.1324869253974845e-07,towerparse,DeuParl (de)
15,Height,0,0.8220971449206875,0.0,towerparse,DeuParl (de)
15,Ratio$_{head-final}$,0,0.8846696517661585,0.0,towerparse,DeuParl (de)
15,treeDegree,0,0.5956000347815209,0.0,towerparse,DeuParl (de)
15,#Leaves,0,0.065999390815121,0.0,towerparse,DeuParl (de)
15,degreeVar,0,0.8241152167530721,0.0,towerparse,DeuParl (de)
15,degreeMean,1,0.0135314861857072,0.0,towerparse,DeuParl (de)
15,depthVar,0,0.9943685539785124,0.0,towerparse,DeuParl (de)
15,depthMean,0,0.521424117477812,0.0,towerparse,DeuParl (de)
15,d$_{head-final}$,0,0.3211834247734959,0.0,towerparse,DeuParl (de)
15,#Crossings,2,0.0001522412952781,0.0,towerparse,DeuParl (de)
15,Height$_{dependency}$,1,0.0157695980211785,0.0,towerparse,DeuParl (de)
15,d$_{root}$,0,0.2222328507051032,0.0,towerparse,DeuParl (de)
